1629290296.4265249,848.0
1629290297.428639,864.0
1629290298.43974,871.0
1629290299.448491,864.0
1629290300.459465,868.0
1629290301.4689658,866.0
1629290302.479263,863.0
1629290303.4866729,856.0
1629290304.497702,867.0
1629290305.5064409,867.0
1629290306.517447,867.0
1629290307.526044,867.0
1629290308.5372338,858.0
1629290309.54848,864.0
1629290310.556,870.0
1629290311.567101,867.0
1629290312.575823,867.0
1629290313.5865889,863.0
1629290314.594351,866.0
1629290315.605052,867.0
1629290316.614014,865.0
1629290317.624916,874.0
1629290318.63391,856.0
1629290319.644623,865.0
1629290320.652388,859.0
1629290321.663232,873.0
1629290322.672357,860.0
1629290323.6833332,851.0
1629290324.6923,856.0
1629290325.7035918,872.0
1629290326.710777,861.0
1629290327.7219,866.0
1629290328.7307,860.0
1629290329.7415721,870.0
1629290330.7489789,860.0
1629290331.761929,866.0
1629290332.769572,861.0
1629290333.7797709,861.0
1629290334.788556,862.0
1629290335.7995992,868.0
1629290336.809803,858.0
1629290337.8187678,868.0
1629290338.8294861,863.0
1629290339.83824,869.0
1629290340.849347,863.0
1629290341.856419,865.0
1629290342.8678699,861.0
1629290343.876972,872.0
1629290344.88785,863.0
1629290345.89583,868.0
1629290346.906556,865.0
1629290347.915485,866.0
1629290348.926306,865.0
1629290349.9339871,867.0
1629290350.945455,867.0
1629290351.9541252,866.0
1629290352.965145,865.0
1629290353.9737868,867.0
1629290354.984944,855.0
1629290355.992486,867.0
1629290357.003184,868.0
1629290358.01216,869.0
1629290359.023565,873.0
1629290360.030837,870.0
1629290361.041879,874.0
1629290362.050588,870.0
1629290363.061536,874.0
1629290364.072883,871.0
1629290365.0820842,874.0
1629290366.0914502,870.0
1629290367.100449,874.0
1629290368.111281,867.0
1629290369.120362,875.0
1629290370.13096,870.0
1629290371.138644,875.0
1629290372.1495302,870.0
1629290373.158284,876.0
1629290374.169467,871.0
1629290375.178165,873.0
1629290376.188959,859.0
1629290377.196552,873.0
1629290378.207857,870.0
1629290379.216707,878.0
1629290380.227624,875.0
1629290381.236449,875.0
1629290382.246201,876.0
1629290383.255111,880.0
1629290384.2661781,874.0
1629290385.2748318,879.0
1629290386.285646,868.0
1629290387.293401,883.0
1629290388.304487,876.0
1629290389.313246,882.0
1629290390.3241012,876.0
1629290391.331805,884.0
1629290392.343246,875.0
1629290393.3541927,883.0
1629290394.3637602,877.0
1629290395.3750637,880.0
1629290396.3833225,861.0
1629290397.394713,880.0
1629290398.4041123,870.0
1629290399.4154086,879.0
1629290400.424869,874.0
1629290401.4340756,879.0
1629290402.4449766,872.0
1629290403.4565384,878.0
1629290404.464759,874.0
1629290405.4760494,880.0
1629290406.4859324,870.0
1629290407.4974496,885.0
1629290408.50666,872.0
1629290409.5168278,886.0
1629290410.5262265,872.0
1629290411.537809,884.0
1629290412.546981,875.0
1629290413.558586,882.0
1629290414.5664804,874.0
1629290415.578264,876.0
1629290416.5873303,869.0
1629290417.599029,879.0
1629290418.6068988,867.0
1629290419.618281,885.0
1629290420.6306229,867.0
1629290421.6402435,885.0
1629290422.651507,870.0
1629290423.6596997,876.0
1629290424.6711981,874.0
1629290425.6805677,875.0
1629290426.691756,874.0
1629290427.7012055,877.0
1629290428.7113373,877.0
1629290429.720718,877.0
1629290430.7320993,877.0
1629290431.7416055,877.0
1629290432.752778,876.0
1629290433.761118,880.0
1629290434.7729084,877.0
1629290435.7824092,856.0
1629290436.7936294,878.0
1629290437.8029788,881.0
1629290438.8132608,881.0
1629290439.8227303,879.0
1629290440.8342328,879.0
1629290441.8433862,879.0
1629290442.8546915,876.0
1629290443.8628173,876.0
1629290444.8745039,877.0
1629290445.8836663,873.0
1629290446.8950717,879.0
1629290447.9071324,879.0
1629290448.9152882,877.0
1629290449.9266536,876.0
1629290450.9361882,881.0
1629290451.9478538,877.0
1629290452.9561977,878.0
1629290453.967641,878.0
1629290454.9769566,878.0
1629290455.9884243,875.0
1629290456.9963918,878.0
1629290458.0079384,879.0
1629290459.0173378,877.0
1629290460.0286672,878.0
1629290461.036906,826.0
1629290462.04952,877.0
1629290463.05794,814.0
1629290464.0698538,878.0
1629290465.0791962,880.0
1629290466.089658,876.0
1629290467.0991156,877.0
1629290468.1107702,879.0
1629290469.1188731,878.0
1629290470.1302505,879.0
1629290471.1398652,868.0
1629290472.1509323,879.0
1629290473.1592002,880.0
1629290474.1709228,878.0
1629290475.1801841,880.0
1629290476.1915886,878.0
1629290477.2032652,879.0
1629290478.2127588,879.0
1629290479.22398,878.0
1629290480.232324,879.0
1629290481.2435772,878.0
1629290482.2529507,888.0
1629290483.264316,872.0
1629290484.272689,886.0
1629290485.2840073,852.0
1629290486.2937691,883.0
1629290487.3041153,878.0
1629290488.3137865,881.0
1629290489.325067,874.0
1629290490.3344965,881.0
1629290491.3450866,872.0
1629290492.3544,878.0
1629290493.3667128,874.0
1629290494.3751278,881.0
1629290495.3867004,873.0
1629290496.3948383,879.0
1629290497.4062295,876.0
1629290498.415444,874.0
1629290499.4270043,881.0
1629290500.4352653,877.0
1629290501.446899,879.0
1629290502.4560962,877.0
1629290503.467885,877.0
1629290504.4798136,880.0
1629290505.4878955,872.0
1629290506.499284,863.0
1629290507.5088305,878.0
1629290508.520176,876.0
1629290509.5282507,877.0
1629290510.5397413,873.0
1629290511.5491285,877.0
1629290512.560446,876.0
1629290513.5699975,873.0
1629290514.5813158,878.0
1629290515.5895047,875.0
1629290516.600708,878.0
1629290517.6101155,876.0
1629290518.622162,878.0
1629290519.630458,877.0
1629290520.6422439,876.0
1629290521.649281,876.0
1629290522.6621594,877.0
1629290523.671883,880.0
1629290524.6835825,868.0
1629290525.691241,876.0
1629290526.7025516,878.0
1629290527.7118938,875.0
1629290528.7234194,879.0
1629290529.7327468,876.0
1629290530.7430508,876.0
1629290531.7523932,877.0
1629290532.7642848,877.0
1629290533.7755213,878.0
1629290534.7849786,866.0
1629290535.7952487,880.0
1629290536.804736,876.0
1629290537.8160775,879.0
1629290538.8255491,879.0
1629290539.8367682,878.0
1629290540.8450592,880.0
1629290541.8565166,880.0
1629290542.8660553,879.0
1629290543.8774586,880.0
1629290544.8856766,881.0
1629290545.896925,879.0
1629290546.9067035,879.0
1629290547.9184291,882.0
1629290548.926559,879.0
1629290549.9385498,871.0
1629290550.9478111,875.0
1629290551.9582,879.0
1629290552.9676523,879.0
1629290553.9793231,879.0
1629290554.9885993,873.0
1629290556.000065,883.0
1629290557.0078905,873.0
1629290558.0197651,887.0
1629290559.0289915,872.0
1629290560.040635,884.0
1629290561.0513444,876.0
1629290562.060804,882.0
1629290563.0719643,871.0
1629290564.0810692,882.0
1629290565.092754,875.0
1629290566.101168,882.0
1629290567.1124363,875.0
1629290568.1220398,880.0
1629290569.1331491,871.0
1629290570.141419,879.0
1629290571.1528404,873.0
1629290572.1626332,883.0
1629290573.1738815,875.0
1629290574.1823947,861.0
1629290575.194266,877.0
1629290576.2036016,880.0
1629290577.21504,876.0
1629290578.2231038,878.0
1629290579.2345214,879.0
1629290580.2438958,880.0
1629290581.2543068,880.0
1629290582.26357,879.0
1629290583.2748375,880.0
1629290584.2840967,876.0
1629290585.2960114,880.0
1629290586.3041055,881.0
1629290587.3157578,882.0
1629290588.3252704,882.0
1629290589.3361268,884.0
1629290590.3477411,878.0
1629290591.3575068,885.0
1629290592.3678677,878.0
1629290593.377489,882.0
1629290594.389426,868.0
1629290595.3970528,888.0
1629290596.408406,879.0
1629290597.4178064,880.0
1629290598.4291878,880.0
1629290599.4386113,880.0
1629290600.4500928,882.0
1629290601.4580255,881.0
1629290602.4695911,881.0
1629290603.4788334,880.0
1629290604.4909632,880.0
1629290605.499375,883.0
1629290606.5108836,880.0
1629290607.5201972,881.0
1629290608.5319097,884.0
1629290609.5399394,880.0
1629290610.551436,885.0
1629290611.5606253,878.0
1629290612.5722709,885.0
1629290613.5802007,879.0
1629290614.5918891,884.0
1629290615.6013045,877.0
1629290616.61234,880.0
1629290617.6243565,882.0
1629290618.6325486,879.0
1629290619.644029,878.0
1629290620.6536345,883.0
1629290621.6652122,882.0
1629290622.6732628,882.0
1629290623.6846933,869.0
1629290624.6941547,882.0
1629290625.7054052,883.0
1629290626.7137551,876.0
1629290627.7251546,883.0
1629290628.734547,875.0
1629290629.7459564,881.0
1629290630.7552037,876.0
1629290631.7675047,887.0
1629290632.7752132,879.0
1629290633.7867699,878.0
1629290634.7959952,881.0
1629290635.8073807,880.0
1629290636.816684,881.0
1629290637.826994,880.0
1629290638.8366275,881.0
1629290639.8482392,883.0
1629290640.856564,876.0
1629290641.8676453,881.0
1629290642.877374,881.0
1629290643.8888123,877.0
1629290644.8970962,879.0
1629290645.9085596,869.0
1629290646.9204013,881.0
1629290647.9298718,875.0
1629290648.941179,882.0
1629290649.949351,874.0
1629290650.9612157,882.0
1629290651.970243,878.0
1629290652.9815674,881.0
1629290653.9900944,879.0
1629290655.0013447,880.0
1629290656.0108633,879.0
1629290657.0220587,881.0
1629290658.0317652,880.0
1629290659.0428176,880.0
1629290660.0510244,879.0
1629290661.062956,880.0
1629290662.0724547,882.0
1629290663.0836408,854.0
1629290664.0917957,885.0
1629290665.1033282,873.0
1629290666.1127248,882.0
1629290667.1241293,874.0
1629290668.1334047,882.0
1629290669.1436014,881.0
1629290670.1528919,880.0
1629290671.1647294,880.0
1629290672.1741009,880.0
1629290673.1845028,875.0
1629290674.1967735,880.0
1629290675.2049456,881.0
1629290676.216326,880.0
1629290677.2257104,884.0
1629290678.237055,875.0
1629290679.2465894,883.0
1629290680.2579007,879.0
1629290681.2661285,881.0
1629290682.2773361,881.0
1629290683.2867224,878.0
1629290684.2981818,882.0
1629290685.3075624,880.0
1629290686.3177402,882.0
1629290687.32759,881.0
1629290688.3392034,882.0
1629290689.3475864,876.0
1629290690.359223,889.0
1629290691.3690875,870.0
1629290692.3799179,883.0
1629290693.3891761,882.0
1629290694.4007206,881.0
1629290695.4087923,882.0
1629290696.420322,882.0
1629290697.4294293,882.0
1629290698.4409509,883.0
1629290699.4503362,882.0
1629290700.4606242,882.0
1629290701.4702206,891.0
1629290702.4812949,875.0
1629290703.4929385,881.0
1629290704.502624,879.0
1629290705.512821,887.0
1629290706.5225096,882.0
1629290707.534115,884.0
1629290708.542663,882.0
1629290709.5537815,882.0
1629290710.563328,881.0
1629290711.5745692,880.0
1629290712.58277,873.0
1629290713.5941596,872.0
1629290714.6035972,879.0
1629290715.6148665,878.0
1629290716.6242337,880.0
1629290717.6360824,881.0
