LOOPLOG,1638712586.167,Outflow_ON,1,633,633
LOOPLOG,1638712594.273,Manually Switching on valve:IN - IN; Switching ON for (ms): 1800000
LOOPLOG,1638712597.336,Manually Switching on valve:IN - IN; Switching ON for (ms): 1800000
LOOPLOG,1638712752.097,Manually Switching off valve: - IN 0
LOOPLOG,1638712752.199,Outflow_OFF,2,165884,166517
LOOPLOG,1638712752.232,Inflow_ON,2,166517,166517
LOOPLOG,1638712755.402,Manually Switching on valve:IN - IN; Switching ON for (ms): 1800000
LOOPLOG,1638712764.855,Manually Switching off valve: - IN 0
LOOPLOG,1638712764.954,Inflow_OFF,3,12740,179263
LOOPLOG,1638712792.281,Outflow_ON,0,205935,206568
LOOPLOG,1638712800.567,Manually Switching off valve: - IN 0
LOOPLOG,1638712801.009,Manually Switching off valve: - IN 0
LOOPLOG,1638712801.55,Manually Switching off valve: - OUT 0
LOOPLOG,1638712801.877,Manually Switching off valve: - OUT 0
LOOPLOG,1638712812.314,Outflow_OFF,0,20016,226584
LOOPLOG,1638712812.35,Inflow_ON,0,60062,226585
LOOPLOG,1638712852.395,Outflow_ON,0,60064,266632
LOOPLOG,1638712872.424,Outflow_OFF,0,20011,286645
LOOPLOG,1638712872.46,Inflow_ON,0,60056,286645
LOOPLOG,1638712889.085,Outflow_ON,0,633,633
LOOPLOG,1638712938.186,Outflow_OFF,0,49053,49686
LOOPLOG,1638712938.219,Inflow_ON,0,49687,49687
LOOPLOG,1638745348.464,Outflow_ON,687,28805931,28805931
LOOPLOG,1638745368.505,Outflow_OFF,759,20031,28825964
LOOPLOG,1638745368.546,Inflow_ON,759,28825964,28825969
LOOPLOG,1638745378.544,Inflow_OFF,797,10017,28835996
LOOPLOG,1638745889.562,Outflow_ON,697,540657,29346589
LOOPLOG,1638745909.611,Outflow_OFF,886,20033,29366622
LOOPLOG,1638745909.652,Inflow_ON,886,5406L4,29366625
LOOPLOG,1638745919.65,Inflow_OFF,887,10017,29376642
LOOPLOG,1638747296.506,Outflow_ON,699,1405755,30752344
LOOPLOG,1638747316.552,Outflow_OFF,871,20032,30772377
LOOPLOG,1638747316.596,Inflow_ON,871,1405752,30772381
LOOPLOG,1638747326.594,Inflow_OFF,883,10017,30782409
LOOPLOG,1638748113.552,Outflow_ON,698,816369,31568713
LOOPLOG,1638748133.604,Outflow_OFF,883,20034,31588747
LOOPLOG,1638748133.642,Inflow_ON,883,816357,31588751
LOOPLOG,1638748143.639,Inflow_OFF,881,10016,31598777
LOOPLOG,1638760288.993,Manually Switching on valve:OUT - OUT; Switching ON for (ms): 1800000
LOOPLOG,1638760393.624,Manually Switching off valve: - OUT 0
LOOPLOG,1638763292.98,Manually Switching on valve:IN - IN; Switching ON for (ms): 1800000
LOOPLOG,1638763294.942,Manually Switching off valve: - IN 0
LOOPLOG,1638767069.823,Manually Switching on valve:IN - IN; Switching ON for (ms): 1800000
LOOPLOG,1638767071.347,Manually Switching off valve: - IN 0
LOOPLOG,1638776382.28,Manually Switching on valve:OUT - OUT; Switching ON for (ms): 1800000
LOOPLOG,1638776463.119,Manually Switching off valve: - OUT 0
LOOPLOG,1638790779.634,Outflow_ON,629,42630507,74199221
LOOPLOG,1638790799.662,Outflow_OFF,922,20017,74219238
LOOPLOG,1638790799.703,Inflow_ON,922,42630477,74219243
LOOPLOG,1638790809.701,Inflow_OFF,921,10016,74229270
LOOPLOG,1638790900.935,Outflow_ON,744,68433,68433
LOOPLOG,1638790921.062,Outflow_OFF,938,20108,88541
LOOPLOG,1638790921.099,Inflow_ON,938,88542,88542
LOOPLOG,1638790931.093,Inflow_OFF,935,10017,98565
LOOPLOG,1638790992.121,Outflow_ON,776,91109,159542
LOOPLOG,1638791012.174,Outflow_OFF,404,20033,179575
LOOPLOG,1638791012.211,Inflow_ON,404,91027,179576
LOOPLOG,1638791022.204,Inflow_OFF,489,10015,189600
LOOPLOG,1638791052.243,Outflow_ON,711,60071,219613
LOOPLOG,1638791072.292,Outflow_OFF,647,20033,239646
LOOPLOG,1638791072.329,Inflow_ON,647,60061,239646
LOOPLOG,1638791082.327,Inflow_OFF,691,10017,249671
LOOPLOG,1638791112.419,Outflow_ON,695,60124,279737
LOOPLOG,1638791132.468,Outflow_OFF,936,20032,299770
LOOPLOG,1638791132.505,Inflow_ON,936,60117,299771
LOOPLOG,1638791142.502,Inflow_OFF,923,10016,309796
LOOPLOG,1638791187.667,Outflow_ON,775,75186,354924
LOOPLOG,1638791207.708,Outflow_OFF,138,20022,374947
LOOPLOG,1638791207.745,Inflow_ON,138,75167,374947
LOOPLOG,1638791217.738,Inflow_OFF,539,10013,384969
LOOPLOG,1638791261.175,Outflow_ON,773,73446,428370
LOOPLOG,1638791281.223,Outflow_OFF,737,20031,448401
LOOPLOG,1638791281.26,Inflow_ON,737,73445,448401
LOOPLOG,1638791291.254,Inflow_OFF,760,10017,458426
LOOPLOG,1638791321.313,Outflow_ON,720,60090,488460
LOOPLOG,1638791341.366,Outflow_OFF,934,20033,508493
LOOPLOG,1638791341.403,Inflow_ON,934,60085,508494
LOOPLOG,1638791351.397,Inflow_OFF,934,10015,518519
LOOPLOG,1638791458.707,Outflow_ON,729,137265,625725
LOOPLOG,1638791478.736,Outflow_OFF,301,20024,645749
LOOPLOG,1638791478.773,Inflow_ON,301,137246,645751
LOOPLOG,1638791488.771,Inflow_OFF,522,10015,655775
LOOPLOG,1638791594.185,Outflow_ON,740,135378,761104
LOOPLOG,1638791614.238,Outflow_OFF,433,20032,781137
LOOPLOG,1638791614.275,Inflow_ON,433,135377,781139
LOOPLOG,1638791624.272,Inflow_OFF,428,10015,791163
LOOPLOG,1638791654.356,Outflow_ON,473,60120,821224
LOOPLOG,1638791674.405,Outflow_OFF,902,20032,841256
LOOPLOG,1638791674.442,Inflow_ON,902,60109,841257
LOOPLOG,1638791684.44,Inflow_OFF,862,10016,851282
LOOPLOG,1638791714.536,Outflow_ON,775,60131,881355
LOOPLOG,1638791734.589,Outflow_OFF,659,20033,901388
LOOPLOG,1638791734.626,Inflow_ON,659,60123,901389
LOOPLOG,1638791744.62,Inflow_OFF,792,10016,911414
LOOPLOG,1638791774.65,Outflow_ON,128,60063,941418
LOOPLOG,1638791794.687,Outflow_OFF,144,20020,961438
LOOPLOG,1638791794.728,Inflow_ON,144,60042,961439
LOOPLOG,1638791804.713,Inflow_OFF,125,10008,971455
LOOPLOG,1638791834.793,Outflow_ON,45,60090,1001508
LOOPLOG,1638791854.834,Outflow_OFF,42,20026,1021535
LOOPLOG,1638791854.875,Inflow_ON,42,60089,1021536
LOOPLOG,1638791864.922,Inflow_OFF,54,10068,1031612
LOOPLOG,1638791894.973,Outflow_ON,217,60126,1061635
LOOPLOG,1638791915.018,Outflow_OFF,919,20032,1081668
LOOPLOG,1638791915.059,Inflow_ON,919,60124,1081669
LOOPLOG,1638791925.057,Inflow_OFF,603,10017,1091695
LOOPLOG,1638791955.145,Outflow_ON,360,60125,1121761
LOOPLOG,1638791975.181,Outflow_OFF,98,20018,1141779
LOOPLOG,1638791975.218,Inflow_ON,98,60102,1141780
LOOPLOG,1638791985.269,Inflow_OFF,78,10073,1151861
LOOPLOG,1638792015.283,Outflow_ON,669,60087,1181848
LOOPLOG,1638792035.328,Outflow_OFF,151,20027,1201876
LOOPLOG,1638792035.369,Inflow_ON,151,60088,1201878
LOOPLOG,1638792045.359,Inflow_OFF,268,10012,1211899
LOOPLOG,1638792075.807,Outflow_ON,775,60472,1242320
LOOPLOG,1638792095.852,Outflow_OFF,205,20028,1262349
LOOPLOG,1638792095.889,Inflow_ON,205,60462,1262350
LOOPLOG,1638792105.887,Inflow_OFF,539,10015,1272375
LOOPLOG,1638792135.979,Outflow_ON,737,60123,1302444
LOOPLOG,1638792156.023,Outflow_OFF,187,20024,1322468
LOOPLOG,1638792156.06,Inflow_ON,187,60110,1322470
LOOPLOG,1638792166.054,Inflow_OFF,357,10012,1332492
