LOOPLOG,1636719038.81,Outflow_ON,947,1181861,1181861
LOOPLOG,1636719058.864,Outflow_OFF,859,20039,1201900
LOOPLOG,1636719058.905,Inflow_ON,859,1201901,1201904
LOOPLOG,1636719068.909,Inflow_OFF,942,10021,1211934
LOOPLOG,1636742544.214,Outflow_ON,349,23485909,24667770
LOOPLOG,1636742564.259,Outflow_OFF,301,20033,24687803
LOOPLOG,1636742564.304,Inflow_ON,301,23485891,24687809
LOOPLOG,1636742574.306,Inflow_OFF,334,10017,24697836
LOOPLOG,1636742604.397,Outflow_ON,331,60130,24727900
LOOPLOG,1636742624.447,Outflow_OFF,326,20033,24747933
LOOPLOG,1636742624.487,Inflow_ON,326,60115,24747936
LOOPLOG,1636742634.485,Inflow_OFF,354,10015,24757963
LOOPLOG,1636742679.06,Outflow_ON,349,74604,24802504
LOOPLOG,1636742699.113,Outflow_OFF,294,20034,24822538
LOOPLOG,1636742699.15,Inflow_ON,294,74592,24822541
LOOPLOG,1636742709.148,Inflow_OFF,330,10016,24832568
LOOPLOG,1636742739.334,Outflow_ON,348,60222,24862726
LOOPLOG,1636742759.383,Outflow_OFF,347,20032,24882759
LOOPLOG,1636742759.424,Inflow_ON,347,60208,24882761
LOOPLOG,1636742769.418,Inflow_OFF,370,10017,24892788
LOOPLOG,1636742927.934,Outflow_ON,349,188446,25051172
LOOPLOG,1636742947.983,Outflow_OFF,316,20033,25071206
LOOPLOG,1636742948.024,Inflow_ON,316,188436,25071L10
LOOPLOG,1636742958.03,Inflow_OFF,384,10017,25081233
LOOPLOG,1636743006.025,Outflow_ON,349,78016,25129189
LOOPLOG,1636743026.078,Outflow_OFF,342,20032,25149222
LOOPLOG,1636743026.119,Inflow_ON,342,78007,25149225
LOOPLOG,1636743036.113,Inflow_OFF,373,10016,25159252
LOOPLOG,1636743340.804,Outflow_ON,347,334502,25463693
LOOPLOG,1636743360.857,Outflow_OFF,327,20032,25483726
LOOPLOG,1636743360.898,Inflow_ON,327,334490,25483729
LOOPLOG,1636743370.892,Inflow_OFF,388,10016,25493756
LOOPLOG,1636743424.293,Outflow_ON,349,83418,25547111
LOOPLOG,1636743444.342,Outflow_OFF,357,20033,25567144
LOOPLOG,1636743444.383,Inflow_ON,357,83405,25567148
LOOPLOG,1636743454.381,Inflow_OFF,381,10017,25577175
LOOPLOG,1636743996.79,Outflow_ON,346,572024,26119136
LOOPLOG,1636744016.839,Outflow_OFF,302,20032,26139168
LOOPLOG,1636744016.879,Inflow_ON,302,572010,26139171
LOOPLOG,1636744026.877,Inflow_OFF,348,10016,26149199
LOOPLOG,1636744057.485,Outflow_ON,349,60647,26179783
LOOPLOG,1636744077.538,Outflow_OFF,352,20033,26199817
LOOPLOG,1636744077.575,Inflow_ON,352,60635,26199820
LOOPLOG,1636744087.573,Inflow_OFF,368,10017,26209847
LOOPLOG,1636744391.388,Outflow_ON,349,333624,26513408
LOOPLOG,1636744411.437,Outflow_OFF,306,20033,26533441
LOOPLOG,1636744411.478,Inflow_ON,306,333611,26533444
LOOPLOG,1636744421.476,Inflow_OFF,337,10016,26543471
LOOPLOG,1636744451.548,Outflow_ON,336,60112,26573520
LOOPLOG,1636744471.601,Outflow_OFF,337,20033,26593554
LOOPLOG,1636744471.642,Inflow_ON,337,60099,26593556
LOOPLOG,1636744481.636,Inflow_OFF,361,10017,26603583
LOOPLOG,1636744743.26,Outflow_ON,349,291468,26864988
LOOPLOG,1636744763.309,Outflow_OFF,300,20033,26885021
LOOPLOG,1636744763.35,Inflow_ON,300,291456,26885025
LOOPLOG,1636744773.347,Inflow_OFF,331,10015,26895051
LOOPLOG,1636744803.439,Outflow_ON,343,60129,26925118
LOOPLOG,1636744823.488,Outflow_OFF,337,20032,26945152
LOOPLOG,1636744823.529,Inflow_ON,337,60116,26945154
LOOPLOG,1636744833.527,Inflow_OFF,371,10017,26955181
LOOPLOG,1636744864.262,Outflow_ON,348,60771,26985889
LOOPLOG,1636744884.311,Outflow_OFF,292,20033,27005923
LOOPLOG,1636744884.352,Inflow_ON,292,60760,27005926
LOOPLOG,1636744928.538,Outflow_ON,349,64222,27050112
LOOPLOG,1636744948.587,Outflow_OFF,357,20032,27070145
LOOPLOG,1636744948.628,Inflow_ON,357,64210,27070148
LOOPLOG,1636744958.626,Inflow_OFF,391,10017,27080175
LOOPLOG,1636745556.88,Outflow_ON,349,627826,27677939
LOOPLOG,1636745576.929,Outflow_OFF,303,20033,27697972
LOOPLOG,1636745576.97,Inflow_ON,303,627815,27697976
LOOPLOG,1636745618.15,Outflow_ON,349,61223,27739162
LOOPLOG,1636745638.203,Outflow_OFF,341,20033,27759196
LOOPLOG,1636745638.244,Inflow_ON,341,61210,2775L198
LOOPLOG,1636745648.246,Inflow_OFF,375,10016,27769220
LOOPLOG,1636745879.356,Outflow_ON,349,260976,28000138
LOOPLOG,1636745899.405,Outflow_OFF,309,20032,28020170
LOOPLOG,1636745899.446,Inflow_ON,309,260967,28020174
