1629976867.4090295,163.0
1629976867.7321413,160.0
1629976867.8124762,159.0
1629976867.8923936,161.0
1629976867.9708884,160.0
1629976868.0604312,4.0
1629976868.1671612,176.0
1629976868.2490287,176.0
1629976868.3288758,155.0
1629976868.4075098,171.0
1629976868.4857366,151.0
1629976868.5753398,151.0
1629976868.6692712,154.0
1629976868.754022,151.0
1629976868.8392136,152.0
1629976868.9268,156.0
1629976869.0129719,156.0
1629976869.0974581,155.0
1629976869.1877642,156.0
1629976869.271813,153.0
1629976869.3570452,157.0
1629976869.4378345,158.0
1629976869.5177133,157.0
1629976869.5982265,155.0
1629976869.6807559,164.0
1629976869.7616408,161.0
1629976869.841624,163.0
1629976869.92406,160.0
1629976870.0037074,159.0
1629976870.0845122,161.0
1629976870.167955,160.0
1629976870.516567,157.0
1629976870.8238525,157.0
1629976871.1351027,156.0
1629976871.4424,157.0
1629976871.7536802,157.0
1629976872.060947,158.0
1629976872.3681517,158.0
1629976872.6794808,158.0
1629976872.9867127,158.0
1629976873.298014,158.0
1629976873.6053245,157.0
1629976873.9165294,158.0
1629976874.2238717,157.0
1629976874.5351126,158.0
1629976874.842317,158.0
1629976875.149465,155.0
1629976875.4610178,156.0
1629976875.768289,158.0
1629976876.0795102,158.0
1629976876.386566,157.0
1629976876.6980171,154.0
1629976877.0053508,155.0
1629976877.3166378,156.0
1629976877.6238296,156.0
1629976877.9311051,154.0
1629976878.2424173,156.0
1629976878.5497556,158.0
1629976878.8609712,157.0
1629976879.1683292,156.0
1629976879.4795508,157.0
1629976879.7868338,156.0
1629976880.0980976,156.0
1629976880.405352,156.0
1629976880.7165837,156.0
1629976881.023669,155.0
1629976881.3311887,157.0
1629976881.6424475,157.0
1629976881.949534,158.0
1629976882.2609553,162.0
1629976882.568349,161.0
1629976882.8795335,159.0
1629976883.1867657,162.0
1629976883.4978998,158.0
1629976883.8053567,159.0
1629976884.1126502,159.0
1629976884.4237936,159.0
1629976884.7310896,165.0
1629976885.0424726,157.0
1629976885.3497758,160.0
1629976885.6609178,161.0
1629976885.9683616,163.0
1629976886.2795687,162.0
1629976886.586903,167.0
1629976886.8941765,168.0
1629976887.205395,168.0
1629976887.5125802,165.0
1629976887.8239834,166.0
1629976888.131188,164.0
1629976888.4424338,168.0
1629976888.7499084,167.0
1629976889.0610254,169.0
1629976889.368092,167.0
1629976889.6756003,169.0
1629976889.986802,169.0
1629976890.294121,169.0
1629976890.6052363,170.0
1629976890.9126892,168.0
1629976891.223921,169.0
1629976891.5312817,168.0
1629976891.8422399,170.0
1629976892.1498063,170.0
1629976892.4609401,169.0
1629976892.76813,169.0
1629976893.0756228,169.0
1629976893.3867853,172.0
1629976893.6941688,171.0
1629976894.0053854,165.0
1629976894.312658,158.0
1629976894.6239314,169.0
1629976894.9312327,136.0
1629976895.24246,160.0
1629976895.5497706,161.0
1629976895.856952,153.0
1629976896.1681483,185.0
1629976896.4753842,159.0
1629976896.7868967,162.0
1629976897.094042,158.0
1629976897.4053977,159.0
1629976897.7127168,157.0
1629976898.023822,159.0
1629976898.331232,160.0
1629976901.522366,157.0
1629976901.8336666,158.0
1629976902.1408784,157.0
1629976902.4519434,156.0
1629976902.759552,158.0
1629976903.0707762,158.0
1629976903.3780262,155.0
1629976903.6853056,157.0
1629976903.9965289,158.0
1629976904.3038294,157.0
1629976904.6152256,157.0
1629976904.922294,160.0
1629976905.233645,155.0
1629976905.5409367,155.0
1629976905.8521903,156.0
1629976906.1593106,155.0
1629976906.4665508,157.0
1629976906.7781084,158.0
1629976907.0853767,156.0
1629976907.3965728,158.0
1629976907.7039063,156.0
1629976908.0151024,157.0
1629976908.3223293,157.0
1629976908.6337175,159.0
1629976908.9409096,160.0
1629976909.2482095,159.0
1629976909.5595233,162.0
1629976909.8666115,158.0
1629976910.1781676,158.0
1629976910.4853282,148.0
1629976910.7964208,147.0
1629976911.1038527,158.0
1629976911.4149263,160.0
1629976911.7222486,161.0
1629976912.033707,160.0
1629976912.3409657,156.0
1629976912.6480415,156.0
1629976912.9595745,155.0
1629976913.2666469,153.0
1629976913.5779018,154.0
1629976913.8853781,152.0
1629976914.1967077,154.0
1629976914.5037382,154.0
1629976914.8148952,159.0
1629976915.1223736,164.0
1629976915.4297552,161.0
1629976915.7409182,163.0
