LOOPLOG,1635172581.027,Manually Switching on valve:IN - IN; Switching ON for (ms): 1800000
LOOPLOG,1635172689.771,Manually Switching on valve:OUT - OUT; Switching ON for (ms): 1800000
LOOPLOG,1635172696.583,Manually Switching off valve: - OUT 0
LOOPLOG,1635172798.036,Manually Switching off valve: - OUT 0
LOOPLOG,1635172801.452,Manually Switching off valve: - IN 0
