LOOPLOG,1644229147.46,Outflow_ON,754,634,634
LOOPLOG,1644229167.514,Outflow_OFF,752,20034,20668
LOOPLOG,1644229186.882,Outflow_ON,751,39388,40023
LOOPLOG,1644229206.936,Outflow_OFF,751,20033,60056
LOOPLOG,1644229206.972,Inflow_ON,751,60057,60057
LOOPLOG,1644295051.952,Outflow_ON,399,59375421,59375422
LOOPLOG,1644295071.997,Outflow_OFF,412,20032,59395454
LOOPLOG,1644295072.042,Inflow_ON,412,59395456,59395461
LOOPLOG,1644295082.04,Inflow_OFF,421,10016,59405487
LOOPLOG,1644295374.067,Outflow_ON,399,321847,59697269
LOOPLOG,1644295394.116,Outflow_OFF,403,20033,59717302
LOOPLOG,1644295394.157,Inflow_ON,403,321832,59717306
LOOPLOG,1644295404.159,Inflow_OFF,418,10017,59727333
LOOPLOG,1644295765.918,Outflow_ON,399,391514,60088783
LOOPLOG,1644295785.967,Outflow_OFF,403,20032,60108816
LOOPLOG,1644295786.008,Inflow_ON,403,39150L,60108819
LOOPLOG,1644295796.01,Inflow_OFF,418,10016,60118836
LOOPLOG,1644296070.081,Outflow_ON,399,303892,60392676
LOOPLOG,1644296090.142,Outflow_OFF,401,20032,60412709
LOOPLOG,1644296090.183,Inflow_ON,401,303897,60412724
LOOPLOG,1644296100.181,Inflow_OFF,419,10017,60422751
LOOPLOG,1644296762.118,Outflow_ON,399,691450,61084128
LOOPLOG,1644296782.167,Outflow_OFF,402,20032,61104160
LOOPLOG,1644296782.207,Inflow_ON,402,691427,61104164
LOOPLOG,1644296792.205,Inflow_OFF,415,10016,61114191
LOOPLOG,1644297176.544,Outflow_ON,399,414077,61498205
LOOPLOG,1644297196.593,Outflow_OFF,403,20032,61518237
LOOPLOG,1644297196.634,Inflow_ON,403,414063,61518241
LOOPLOG,1644297206.632,Inflow_OFF,417,10016,61528268
LOOPLOG,1644297518.487,Outflow_ON,399,341654,61839859
LOOPLOG,1644297538.54,Outflow_OFF,404,20033,61859893
LOOPLOG,1644297538.823,Inflow_ON,404,341642,"61859897LLOG",408,404
LOOPLOG,1644297548.591,Inflow_OFF,416,10016,61869924
LOOPLOG,1644297932.82,Outflow_ON,399,413968,62253829
LOOPLOG,1644297952.869,Outflow_OFF,404,20031,62273861
LOOPLOG,1644297952.91,Inflow_ON,404,413954,62273864
LOOPLOG,1644297962.907,Inflow_OFF,418,10017,62283891
LOOPLOG,1644298337.002,Outflow_ON,399,403841,62657670
LOOPLOG,1644298357.06,Outflow_OFF,402,20032,62677702
LOOPLOG,1644298357.1,Inflow_ON,402,403830,62677711
LOOPLOG,1644298367.098,Inflow_OFF,416,10016,62687738
LOOPLOG,1644298748.902,Outflow_ON,399,411550,63069220
LOOPLOG,1644298768.955,Outflow_OFF,400,20033,63089254
LOOPLOG,1644298768.992,Inflow_ON,400,411533,63089258
LOOPLOG,1644298778.99,Inflow_OFF,416,10016,63099284
LOOPLOG,1644299194.506,Outflow_ON,399,445225,63514446
LOOPLOG,1644299214.555,Outflow_OFF,399,20033,63534479
LOOPLOG,1644299214.596,Inflow_ON,399,445212,63534483
LOOPLOG,1644299224.606,Inflow_OFF,418,10017,63544510
LOOPLOG,1644299552.103,Outflow_ON,399,357284,63871731
LOOPLOG,1644299572.152,Outflow_OFF,402,20033,63891764
LOOPLOG,1644299572.193,Inflow_ON,402,357272,63891768
LOOPLOG,1644299582.203,Inflow_OFF,417,10017,63901795
